time_bin,dc1100_simple,dc1100_fit,dc1700_simple,airvisual_pm25
2019-08-31 18:15:00,6.47,19.3,8.04,8.0
2019-08-31 18:30:00,7.870000000000001,21.35,10.05,11.0
2019-08-31 18:45:00,7.66,21.0,9.58,11.0
2019-08-31 19:00:00,8.2,21.8,10.219999999999999,8.0
2019-08-31 19:15:00,13.31,29.2,16.06,12.0
2019-08-31 19:30:00,12.385,27.9,15.43,13.0
2019-08-31 19:45:00,21.93,40.9,29.52,28.0
2019-08-31 20:00:00,12.71,28.3,15.9,17.0
2019-08-31 20:15:00,11.23,26.25,14.43,15.0
2019-08-31 20:30:00,11.61,26.8,14.34,15.0
2019-08-31 20:45:00,14.22,30.5,17.53,17.0
2019-08-31 21:00:00,15.16,31.8,18.6,18.0
2019-08-31 21:15:00,14.43,30.8,18.06,16.0
2019-08-31 21:30:00,13.435,29.35,16.18,15.0
2019-08-31 21:45:00,13.655000000000001,29.700000000000003,16.695,15.0
2019-08-31 22:00:00,15.76,32.6,19.67,17.0
2019-08-31 22:15:00,16.02,33.0,18.91,18.0
2019-08-31 22:30:00,16.79,34.05,20.81,19.0
2019-08-31 22:45:00,18.08,35.8,22.06,20.0
2019-08-31 23:00:00,18.15,35.9,21.65,19.0
2019-08-31 23:15:00,15.54,32.3,18.8,17.0
2019-08-31 23:30:00,16.494999999999997,33.65,19.78,17.0
2019-08-31 23:45:00,18.25,36.0,22.0,19.0
2019-09-01 00:00:00,26.63,47.0,32.15,26.0
2019-09-01 00:15:00,27.685000000000002,48.4,33.43,24.0
2019-09-01 00:30:00,21.91,40.9,27.12,19.0
2019-09-01 00:45:00,23.25,42.7,27.73,18.0
2019-09-01 01:00:00,21.67,40.6,26.15,19.0
2019-09-01 01:15:00,18.595,36.5,22.23,17.0
2019-09-01 01:30:00,18.259999999999998,36.0,22.19,17.0
2019-09-01 01:45:00,16.49,33.6,19.11,15.0
2019-09-01 02:00:00,17.21,34.6,19.75,15.0
2019-09-01 02:15:00,19.28,37.4,22.86,15.0
2019-09-01 02:30:00,17.42,34.9,21.85,14.0
2019-09-01 02:45:00,16.549999999999997,33.7,19.99,13.0
2019-09-01 03:00:00,15.62,32.4,18.42,13.0
2019-09-01 03:15:00,15.22,31.9,17.75,13.0
2019-09-01 03:30:00,17.07,34.4,19.41,14.0
2019-09-01 03:45:00,21.69,40.6,25.09,16.0
2019-09-01 04:00:00,30.51,51.9,35.18,19.0
2019-09-01 04:15:00,35.695,58.150000000000006,40.9,23.0
2019-09-01 04:30:00,37.1,59.8,44.68,27.0
2019-09-01 04:45:00,33.84,56.0,40.195,25.0
2019-09-01 05:00:00,25.63,45.8,30.83,20.0
2019-09-01 05:15:00,22.3,41.4,26.02,16.0
2019-09-01 05:30:00,12.735,28.4,15.22,10.0
2019-09-01 05:45:00,11.135000000000002,26.1,13.89,10.0
2019-09-01 06:00:00,12.05,27.4,14.440000000000001,9.0
2019-09-01 06:15:00,10.65,25.4,13.4,7.0
2019-09-01 06:30:00,9.47,23.7,11.49,8.0
2019-09-01 06:45:00,7.58,20.9,9.85,8.0
2019-09-01 07:00:00,6.6,19.5,8.27,7.0
2019-09-01 07:15:00,5.92,18.5,7.36,6.0
2019-09-01 07:30:00,5.63,18.0,7.59,6.0
2019-09-01 07:45:00,6.71,19.6,8.58,7.0
2019-09-01 08:00:00,6.66,19.6,8.48,8.0
2019-09-01 08:15:00,7.28,20.5,8.83,8.0
2019-09-01 08:30:00,8.82,22.7,11.004999999999999,8.0
2019-09-01 08:45:00,10.594999999999999,25.3,12.7,9.0
2019-09-01 09:00:00,11.465,26.549999999999997,14.825,12.0
2019-09-01 09:15:00,9.5,23.7,13.13,12.0
2019-09-01 09:30:00,9.37,23.5,12.219999999999999,10.0
2019-09-01 09:45:00,13.16,29.0,17.035,10.0
2019-09-01 10:00:00,13.8,29.9,17.91,14.0
2019-09-01 10:15:00,14.045,30.200000000000003,18.47,16.0
2019-09-01 10:30:00,14.895,31.45,19.12,42.0
2019-09-01 10:45:00,10.09,24.6,13.12,13.0
2019-09-01 11:00:00,10.97,25.9,13.47,12.0
2019-09-01 11:15:00,13.28,29.1,16.44,13.0
2019-09-01 11:30:00,14.78,31.2,18.04,19.0
2019-09-01 11:45:00,12.625,28.200000000000003,16.725,36.0
2019-09-01 12:00:00,5.53,17.9,8.43,10.0
2019-09-01 12:15:00,6.24,18.9,8.58,11.0
2019-09-01 12:30:00,6.24,18.9,8.39,11.0
2019-09-01 12:45:00,6.49,19.3,8.21,10.0
2019-09-01 13:00:00,7.5,20.8,9.93,12.0
2019-09-01 13:15:00,7.36,20.6,9.66,12.0
2019-09-01 13:30:00,7.29,20.5,9.38,12.0
2019-09-01 13:45:00,8.38,22.1,10.77,12.0
2019-09-01 14:00:00,8.23,21.9,10.7,13.0
2019-09-01 14:15:00,8.77,22.7,11.47,13.0
2019-09-01 14:30:00,8.31,22.0,10.93,15.0
2019-09-01 14:45:00,9.57,23.8,12.575,15.0
2019-09-01 15:00:00,11.82,27.1,15.24,17.0
2019-09-01 15:15:00,14.434999999999999,30.75,18.85,25.0
2019-09-01 15:30:00,12.52,28.1,16.85,19.0
2019-09-01 15:45:00,13.02,28.8,16.995,19.0
2019-09-01 16:00:00,13.19,29.0,17.35,18.0
2019-09-01 16:15:00,13.985,30.1,18.71,18.0
2019-09-01 16:30:00,14.46,30.8,18.79,22.0
2019-09-01 16:45:00,15.6,32.4,20.78,22.0
2019-09-01 17:00:00,15.68,32.5,20.83,21.0
2019-09-01 17:15:00,16.66,33.849999999999994,22.174999999999997,23.0
2019-09-01 17:30:00,19.24,37.4,25.45,27.0
2019-09-01 17:45:00,20.384999999999998,38.9,26.97,26.0
2019-09-01 18:00:00,21.715,40.7,29.03,28.0
2019-09-01 18:15:00,23.84,43.5,30.68,30.0
2019-09-01 18:30:00,24.17,43.9,32.24,28.0
2019-09-01 18:45:00,25.12,45.1,32.76,31.0
2019-09-01 19:00:00,25.380000000000003,45.45,33.45,31.0
2019-09-01 19:15:00,25.93,46.1,34.75,33.0
2019-09-01 19:30:00,25.9,46.1,34.16,31.0
2019-09-01 19:45:00,27.56,48.2,36.209999999999994,33.0
2019-09-01 20:00:00,30.66,52.1,39.43,37.0
2019-09-01 20:15:00,31.57,53.2,40.394999999999996,37.0
2019-09-01 20:30:00,35.09,57.5,44.025000000000006,41.0
2019-09-01 20:45:00,35.97,58.5,45.22,41.0
2019-09-01 21:00:00,35.76,58.3,45.05,37.0
2019-09-01 21:15:00,33.92,56.1,43.41,38.0
2019-09-01 21:30:00,35.97,58.5,45.2,37.0
2019-09-01 21:45:00,35.23,57.6,43.75,34.0
2019-09-01 22:00:00,34.22,56.4,42.81,33.0
2019-09-01 22:15:00,34.39,56.6,41.94,33.0
2019-09-01 22:30:00,36.57,59.2,45.275000000000006,33.0
2019-09-01 22:45:00,36.72,59.4,44.66,32.0
2019-09-01 23:00:00,37.0,59.7,45.44,33.0
2019-09-01 23:15:00,38.33,61.3,48.769999999999996,36.0
2019-09-01 23:30:00,41.98,65.5,50.620000000000005,36.0
2019-09-01 23:45:00,36.66,59.3,45.21,29.0
2019-09-02 00:00:00,31.28,52.9,38.95,29.0
2019-09-02 00:15:00,34.99,57.3,43.26,30.0
2019-09-02 00:30:00,35.905,58.45,45.11,28.0
2019-09-02 00:45:00,33.82,55.9,41.68,28.0
2019-09-02 01:00:00,35.0,57.4,43.02,31.0
2019-09-02 01:15:00,36.66,59.349999999999994,44.955,30.0
2019-09-02 01:30:00,36.92,59.6,45.45,30.0
2019-09-02 01:45:00,33.99,56.1,41.75,25.0
2019-09-02 02:00:00,30.4,51.8,37.96,26.0
2019-09-02 02:15:00,30.805,52.25,38.19,26.0
2019-09-02 02:30:00,30.23,51.6,37.34,27.0
2019-09-02 02:45:00,29.13,50.2,36.18,26.0
2019-09-02 03:00:00,29.51,50.7,36.18,27.0
2019-09-02 03:15:00,29.57,50.75,36.57,26.0
2019-09-02 03:30:00,31.29,52.9,38.76,26.0
2019-09-02 03:45:00,30.265,51.6,36.28,25.0
2019-09-02 04:00:00,28.335,49.2,34.33,26.0
2019-09-02 04:15:00,27.41,48.0,33.57,25.0
2019-09-02 04:30:00,27.505,48.150000000000006,33.82,25.0
2019-09-02 04:45:00,26.880000000000003,47.400000000000006,32.77,24.0
2019-09-02 05:00:00,28.085,48.9,34.77,27.0
2019-09-02 05:15:00,29.18,50.3,36.55,27.0
2019-09-02 05:30:00,33.37,55.4,40.5,30.0
2019-09-02 05:45:00,36.435,59.099999999999994,43.09,32.0
2019-09-02 06:00:00,35.644999999999996,58.150000000000006,44.76,33.0
2019-09-02 06:15:00,33.48,55.5,43.27,30.0
2019-09-02 06:30:00,32.83,54.7,42.565,30.0
2019-09-02 06:45:00,33.55,55.599999999999994,44.09,37.0
2019-09-02 07:00:00,35.04,57.4,45.785,37.0
2019-09-02 07:15:00,34.43,56.7,45.93,39.0
2019-09-02 07:30:00,36.9,59.6,47.11,47.0
2019-09-02 07:45:00,36.980000000000004,59.7,48.785,44.0
2019-09-02 08:00:00,35.01,57.4,45.46,41.0
2019-09-02 08:15:00,35.05,57.45,45.28,41.0
2019-09-02 08:30:00,32.614999999999995,54.45,41.8,38.0
2019-09-02 08:45:00,25.84,46.0,32.53,33.0
2019-09-02 09:00:00,22.375,41.5,29.82,32.0
2019-09-02 09:15:00,20.75,39.4,28.06,30.0
2019-09-02 09:30:00,19.04,37.1,26.01,29.0
2019-09-02 09:45:00,17.93,35.6,24.415,29.0
2019-09-02 10:00:00,16.6,33.8,23.119999999999997,30.0
2019-09-02 10:15:00,17.37,34.8,23.275,26.0
2019-09-02 10:30:00,18.66,36.6,25.12,31.0
2019-09-02 10:45:00,17.73,35.3,23.58,31.0
2019-09-02 11:00:00,16.71,33.9,23.05,32.0
2019-09-02 11:15:00,17.64,35.2,23.57,33.0
2019-09-02 11:30:00,19.23,37.3,25.18,31.0
2019-09-02 11:45:00,16.4,33.5,21.88,28.0
2019-09-02 12:00:00,15.69,32.5,20.955,28.0
2019-09-02 12:15:00,15.12,31.7,20.4,24.0
2019-09-02 12:30:00,14.53,30.9,19.56,24.0
2019-09-02 12:45:00,14.265,30.5,19.18,26.0
2019-09-02 13:00:00,14.06,30.2,18.67,26.0
2019-09-02 13:15:00,13.95,30.049999999999997,18.384999999999998,26.0
2019-09-02 13:30:00,13.82,29.9,18.54,25.0
2019-09-02 13:45:00,13.24,29.1,18.2,26.0
2019-09-02 14:00:00,12.94,28.7,17.41,24.0
2019-09-02 14:15:00,12.01,27.3,15.86,22.0
2019-09-02 14:30:00,10.575,25.3,13.96,20.0
2019-09-02 14:45:00,9.57,23.8,12.98,16.0
2019-09-02 15:00:00,9.45,23.7,12.54,19.0
2019-09-02 15:15:00,9.215,23.3,12.33,19.0
2019-09-02 15:30:00,9.2,23.3,12.36,18.0
2019-09-02 15:45:00,9.36,23.5,12.684999999999999,18.0
2019-09-02 16:00:00,9.719999999999999,24.05,13.06,18.0
2019-09-02 16:15:00,10.535,25.2,13.65,19.0
2019-09-02 16:30:00,11.28,26.3,14.54,19.0
2019-09-02 16:45:00,11.985,27.3,15.52,20.0
2019-09-02 17:00:00,13.42,29.35,18.2,19.0
2019-09-02 17:15:00,15.0,31.6,19.755,22.0
2019-09-02 17:30:00,18.055,35.75,22.36,29.0
2019-09-02 17:45:00,20.83,39.5,26.8,29.0
2019-09-02 18:00:00,21.38,40.2,28.48,31.0
2019-09-02 18:15:00,16.47,33.6,22.22,27.0
2019-09-02 18:30:00,14.58,31.0,19.02,22.0
2019-09-02 18:45:00,13.52,29.5,17.75,22.0
2019-09-02 19:00:00,13.26,29.1,17.83,20.0
2019-09-02 19:15:00,13.15,29.0,17.46,19.0
2019-09-02 19:30:00,14.71,31.1,18.619999999999997,21.0
2019-09-02 19:45:00,17.05,34.4,22.37,21.0
2019-09-02 20:00:00,17.85,35.45,23.64,24.0
2019-09-02 20:15:00,14.469999999999999,30.85,19.16,22.0
2019-09-02 20:30:00,15.9,32.8,20.36,21.0
2019-09-02 20:45:00,17.96,35.6,22.86,23.0
2019-09-02 21:00:00,19.88,38.2,25.79,29.0
2019-09-02 21:15:00,19.56,37.8,25.76,29.0
2019-09-02 21:30:00,19.32,37.5,25.48,27.0
2019-09-02 21:45:00,18.79,36.75,24.45,28.0
2019-09-02 22:00:00,16.61,33.8,22.345,24.0
2019-09-02 22:15:00,16.185000000000002,33.2,21.784999999999997,23.0
2019-09-02 22:30:00,16.785,34.05,22.18,23.0
2019-09-02 22:45:00,16.37,33.4,22.23,25.0
2019-09-02 23:00:00,16.19,33.2,21.54,23.0
2019-09-02 23:15:00,16.05,33.0,21.72,24.0
2019-09-02 23:30:00,17.78,35.4,23.66,23.0
2019-09-02 23:45:00,18.98,37.0,25.03,24.0
2019-09-03 00:00:00,18.53,36.4,24.51,24.0
2019-09-03 00:15:00,18.28,36.1,24.345,26.0
2019-09-03 00:30:00,18.335,36.1,24.259999999999998,24.0
2019-09-03 00:45:00,19.05,37.1,24.22,26.0
2019-09-03 01:00:00,20.715,39.35,25.81,27.0
2019-09-03 01:15:00,23.13,42.5,29.59,24.0
2019-09-03 01:30:00,22.92,42.25,29.57,26.0
2019-09-03 01:45:00,22.14,41.2,28.435,25.0
2019-09-03 02:00:00,17.58,35.1,23.82,24.0
2019-09-03 02:15:00,17.05,34.4,22.47,21.0
2019-09-03 02:30:00,19.56,37.8,25.18,23.0
2019-09-03 02:45:00,22.15,41.2,27.69,23.0
2019-09-03 03:00:00,23.0,42.4,28.74,23.0
2019-09-03 03:15:00,23.6,43.1,29.76,24.0
2019-09-03 03:30:00,24.115,43.849999999999994,30.525,26.0
2019-09-03 03:45:00,25.104999999999997,45.099999999999994,31.51,24.0
2019-09-03 04:00:00,25.56,45.7,32.71,26.0
2019-09-03 04:15:00,25.33,45.4,32.64,26.0
2019-09-03 04:30:00,26.44,46.8,33.69,27.0
2019-09-03 04:45:00,25.46,45.5,32.19,28.0
2019-09-03 05:00:00,25.9,46.1,32.95,26.0
2019-09-03 05:15:00,27.02,47.5,34.2,27.0
2019-09-03 05:30:00,28.46,49.4,36.46,29.0
2019-09-03 05:45:00,27.46,48.1,34.67,29.0
2019-09-03 06:00:00,28.765,49.75,36.335,27.0
2019-09-03 06:15:00,29.0,50.0,37.34,27.0
2019-09-03 06:30:00,31.16,52.7,38.6,31.0
2019-09-03 06:45:00,33.4,55.45,42.05,35.0
2019-09-03 07:00:00,32.19,54.0,41.14,36.0
2019-09-03 07:15:00,33.165000000000006,55.15,42.37,35.0
2019-09-03 07:30:00,30.86,52.3,39.78,36.0
2019-09-03 07:45:00,30.74,52.2,39.05,47.0
2019-09-03 08:00:00,27.24,47.8,36.37,33.0
2019-09-03 08:15:00,26.060000000000002,46.3,36.33,33.0
2019-09-03 08:30:00,25.75,45.9,34.31,33.0
2019-09-03 08:45:00,24.52,44.3,33.0,31.0
2019-09-03 09:00:00,21.29,40.1,29.06,26.0
2019-09-03 09:15:00,18.24,36.0,23.915,24.0
2019-09-03 09:30:00,17.305,34.75,22.93,24.0
2019-09-03 09:45:00,17.22,34.6,23.02,27.0
2019-09-03 10:00:00,16.69,33.9,22.6,25.0
2019-09-03 10:15:00,17.69,35.3,23.17,25.0
2019-09-03 10:30:00,17.46,34.9,22.86,23.0
2019-09-03 10:45:00,16.235,33.25,21.63,23.0
2019-09-03 11:00:00,14.965,31.5,20.11,24.0
2019-09-03 11:15:00,14.934999999999999,31.5,19.725,23.0
2019-09-03 11:30:00,14.379999999999999,30.7,19.0,24.0
2019-09-03 11:45:00,13.75,29.8,18.52,23.0
2019-09-03 12:00:00,14.275,30.5,19.31,20.0
2019-09-03 12:15:00,13.57,29.5,18.33,19.0
2019-09-03 12:30:00,13.219999999999999,29.05,17.65,21.0
2019-09-03 12:45:00,11.9,27.2,16.33,21.0
2019-09-03 13:00:00,11.77,27.0,15.68,21.0
2019-09-03 13:15:00,11.38,26.4,15.15,19.0
2019-09-03 13:30:00,11.16,26.1,15.02,20.0
2019-09-03 13:45:00,10.55,25.2,13.85,18.0
2019-09-03 14:00:00,9.96,24.4,13.524999999999999,19.0
2019-09-03 14:15:00,10.125,24.65,13.64,19.0
2019-09-03 14:30:00,10.29,24.9,13.83,18.0
2019-09-03 14:45:00,10.08,24.6,13.530000000000001,18.0
2019-09-03 15:00:00,10.5,25.15,14.38,18.0
2019-09-03 15:15:00,10.76,25.6,14.47,18.0
2019-09-03 15:30:00,11.55,26.7,15.44,19.0
2019-09-03 15:45:00,11.175,26.15,14.98,20.0
2019-09-03 16:00:00,11.1,26.0,14.8,18.0
2019-09-03 16:15:00,11.91,27.2,15.36,19.0
2019-09-03 16:30:00,12.145,27.55,15.91,20.0
2019-09-03 16:45:00,13.46,29.4,17.66,21.0
2019-09-03 17:00:00,13.26,29.1,17.285,21.0
2019-09-03 17:15:00,14.36,30.7,18.85,21.0
2019-09-03 17:30:00,15.545,32.3,19.985,23.0
2019-09-03 17:45:00,15.855,32.75,20.67,22.0
2019-09-03 18:00:00,16.11,33.1,21.445,22.0
2019-09-03 18:15:00,18.29,36.1,23.79,23.0
2019-09-03 18:30:00,19.92,38.3,25.92,28.0
2019-09-03 18:45:00,20.985,39.7,26.88,25.0
2019-09-03 19:00:00,24.185,43.9,31.755000000000003,30.0
2019-09-03 19:15:00,26.205,46.5,33.7,29.0
2019-09-03 19:30:00,27.535,48.150000000000006,35.26,31.0
2019-09-03 19:45:00,26.36,46.7,33.72,29.0
2019-09-03 20:00:00,26.16,46.4,33.32,33.0
2019-09-03 20:15:00,34.315,56.5,43.14,44.0
2019-09-03 20:30:00,32.695,54.6,41.66,33.0
2019-09-03 20:45:00,28.33,49.2,36.400000000000006,36.0
2019-09-03 21:00:00,28.48,49.4,37.95,40.0
2019-09-03 21:15:00,31.28,52.85,40.48,60.4
2019-09-03 21:30:00,70.52000000000001,94.25,73.61,81.9
2019-09-03 21:45:00,45.57,69.5,69.87,34.0
2019-09-03 22:00:00,26.98,47.5,35.91,33.0
2019-09-03 22:15:00,27.03,47.6,35.415,31.0
2019-09-03 22:30:00,22.99,42.3,30.24,26.0
2019-09-03 22:45:00,21.585,40.5,28.7,25.0
2019-09-03 23:00:00,20.9,39.6,27.375,26.0
2019-09-03 23:15:00,22.17,41.3,28.22,26.0
2019-09-03 23:30:00,23.58,43.1,29.63,27.0
2019-09-03 23:45:00,22.06,41.1,27.89,26.0
2019-09-04 00:00:00,22.13,41.2,27.439999999999998,25.0
2019-09-04 00:15:00,21.73,40.7,27.34,24.0
2019-09-04 00:30:00,22.57,41.8,29.03,24.0
2019-09-04 00:45:00,23.84,43.5,30.34,24.0
2019-09-04 01:00:00,24.27,44.0,29.67,25.0
2019-09-04 01:15:00,23.74,43.3,29.86,24.0
2019-09-04 01:30:00,23.905,43.55,30.02,27.0
2019-09-04 01:45:00,23.34,42.8,29.72,26.0
2019-09-04 02:00:00,23.87,43.5,30.155,25.0
2019-09-04 02:15:00,25.75,45.9,32.05,25.0
2019-09-04 02:30:00,28.490000000000002,49.4,35.65,25.0
2019-09-04 02:45:00,27.23,47.8,34.13,22.0
2019-09-04 03:00:00,25.95,46.2,32.84,24.0
2019-09-04 03:15:00,27.65,48.349999999999994,34.8,25.0
2019-09-04 03:30:00,28.31,49.2,35.66,26.0
2019-09-04 03:45:00,28.24,49.1,35.72,28.0
2019-09-04 04:00:00,25.28,45.35,33.82,26.0
2019-09-04 04:15:00,23.67,43.2,30.075000000000003,24.0
2019-09-04 04:30:00,35.82,58.3,46.05,34.0
2019-09-04 04:45:00,28.46,49.4,36.17,27.0
2019-09-04 05:00:00,22.465,41.650000000000006,28.8,22.0
2019-09-04 05:15:00,22.69,41.9,28.21,21.0
2019-09-04 05:30:00,22.23,41.3,28.17,23.0
2019-09-04 05:45:00,25.66,45.8,32.02,25.0
2019-09-04 06:00:00,25.88,46.1,31.93,24.0
2019-09-04 06:15:00,24.83,44.7,30.915,26.0
2019-09-04 06:30:00,27.51,48.2,34.015,30.0
2019-09-04 06:45:00,28.0,48.8,35.77,28.0
2019-09-04 07:00:00,26.365000000000002,46.7,33.97,26.0
2019-09-04 07:15:00,26.49,46.9,33.96,28.0
2019-09-04 07:30:00,25.54,45.6,32.84,27.0
2019-09-04 07:45:00,24.75,44.650000000000006,31.77,27.0
2019-09-04 08:00:00,24.34,44.1,31.64,28.0
2019-09-04 08:15:00,25.165,45.15,31.765,29.0
2019-09-04 08:30:00,30.2,51.5,38.72,37.0
2019-09-04 08:45:00,37.82,60.7,48.48,37.0
2019-09-04 09:00:00,32.32,54.1,41.905,33.0
2019-09-04 09:15:00,26.9,47.4,35.28,39.0
2019-09-04 09:30:00,31.83,53.5,41.405,38.0
2019-09-04 09:45:00,30.16,51.5,38.46,30.0
2019-09-04 10:00:00,27.145000000000003,47.7,34.81,32.0
2019-09-04 10:15:00,27.85,48.6,35.9,36.0
2019-09-04 10:30:00,28.785,49.75,37.9,32.0
2019-09-04 10:45:00,28.5,49.4,36.05,28.0
2019-09-04 11:00:00,23.924999999999997,43.55,30.3,35.0
2019-09-04 11:15:00,24.23,43.95,30.64,30.0
2019-09-04 11:30:00,23.62,43.2,29.535,29.0
2019-09-04 11:45:00,21.985,41.0,27.43,29.0
2019-09-04 12:00:00,21.43,40.3,27.16,30.0
2019-09-04 12:15:00,20.93,39.6,26.64,26.0
2019-09-04 12:30:00,20.51,39.1,26.07,26.0
2019-09-04 12:45:00,19.215,37.35,23.799999999999997,24.0
2019-09-04 13:00:00,17.76,35.4,23.205,24.0
2019-09-04 13:15:00,16.37,33.4,21.22,23.0
2019-09-04 13:30:00,15.6,32.4,20.27,23.0
2019-09-04 13:45:00,15.15,31.8,19.64,22.0
2019-09-04 14:00:00,15.95,32.85,20.57,24.0
2019-09-04 14:15:00,15.96,32.9,20.07,23.0
2019-09-04 14:30:00,16.345,33.4,20.68,24.0
2019-09-04 14:45:00,16.98,34.3,21.25,26.0
2019-09-04 15:00:00,18.155,35.900000000000006,23.14,26.0
2019-09-04 15:15:00,18.23,36.0,23.39,26.0
2019-09-04 15:30:00,17.23,34.6,22.12,27.0
2019-09-04 15:45:00,19.23,37.3,23.4,24.0
2019-09-04 16:00:00,20.884999999999998,39.55,26.05,30.0
2019-09-04 16:15:00,21.32,40.15,26.69,29.0
2019-09-04 16:30:00,19.55,37.8,24.8,26.0
2019-09-04 16:45:00,19.915,38.3,24.74,27.0
2019-09-04 17:00:00,22.59,41.8,28.65,28.0
2019-09-04 17:15:00,20.795,39.45,26.06,27.0
2019-09-04 17:30:00,22.310000000000002,41.45,27.72,29.0
2019-09-04 17:45:00,25.06,45.0,30.68,34.0
2019-09-04 18:00:00,28.0,48.8,34.98,37.0
2019-09-04 18:15:00,31.52,53.1,39.75,43.0
2019-09-04 18:30:00,35.605000000000004,58.099999999999994,45.165,47.0
2019-09-04 18:45:00,36.63,59.3,46.515,47.0
2019-09-04 19:00:00,40.49,63.8,51.44,51.0
2019-09-04 19:15:00,34.83,57.2,43.9,44.0
2019-09-04 19:30:00,38.595,61.55,47.32,44.0
2019-09-04 19:45:00,36.18,58.8,45.515,44.0
2019-09-04 20:00:00,30.625,52.05,39.13,44.0
2019-09-04 20:15:00,32.825,54.7,40.985,44.0
2019-09-04 20:30:00,36.87,59.6,46.26,50.0
2019-09-04 20:45:00,40.834999999999994,64.15,49.519999999999996,52.0
2019-09-04 21:00:00,41.165000000000006,64.5,50.765,54.0
2019-09-04 21:15:00,39.42,62.5,49.19499999999999,48.0
2019-09-04 21:30:00,56.504999999999995,80.9,62.39,90.0
2019-09-04 21:45:00,53.21,77.6,56.74,64.9
2019-09-04 22:00:00,51.21,75.5,54.87,88.2
2019-09-04 22:15:00,55.92,80.4,59.004999999999995,69.3
2019-09-04 22:30:00,57.3,81.7,60.36,79.2
2019-09-04 22:45:00,61.39,85.8,67.125,84.6
2019-09-04 23:00:00,65.43,89.6,75.2,106.1
2019-09-04 23:15:00,58.59,83.0,75.97,86.4
2019-09-04 23:30:00,53.38,77.8,54.96,70.2
2019-09-04 23:45:00,52.08,76.4,54.375,67.6
2019-09-05 00:00:00,52.71,77.05,54.254999999999995,68.4
2019-09-05 00:15:00,52.49,76.8,54.370000000000005,63.1
2019-09-05 00:30:00,50.2,74.4,54.985,57.7
2019-09-05 00:45:00,50.595,74.85,55.06,58.6
2019-09-05 01:00:00,48.94,73.1,55.28,57.7
2019-09-05 01:15:00,50.3,74.5,55.585,57.7
2019-09-05 01:30:00,48.79,72.9,54.9,59.5
2019-09-05 01:45:00,49.86,74.1,55.82,60.4
2019-09-05 02:00:00,54.185,78.55,59.55,64.0
2019-09-05 02:15:00,58.515,82.95,63.2,72.0
2019-09-05 02:30:00,64.46,88.7,73.74,82.8
2019-09-05 02:45:00,68.625,92.55,80.71,83.7
2019-09-05 03:00:00,70.94,94.65,84.75,81.0
2019-09-05 03:15:00,70.82,94.5,83.32,84.6
2019-09-05 03:30:00,70.05,93.8,80.59,81.9
2019-09-05 03:45:00,66.8,90.9,73.43,69.3
2019-09-05 04:00:00,61.16,85.5,66.42,55.0
2019-09-05 04:15:00,50.415,74.65,58.69,47.0
2019-09-05 04:30:00,43.26,66.9,52.96,42.0
2019-09-05 04:45:00,47.29,71.3,55.605,45.0
2019-09-05 05:00:00,45.95,69.9,55.16,47.0
2019-09-05 05:15:00,44.41,68.15,54.17,46.0
2019-09-05 05:30:00,48.28,72.4,57.04,49.0
2019-09-05 05:45:00,51.77,76.1,59.33,49.0
2019-09-05 06:00:00,55.44,79.9,61.5,55.0
2019-09-05 06:15:00,53.43,77.8,59.19,54.0
2019-09-05 06:30:00,51.57,75.9,57.11,60.4
2019-09-05 06:45:00,43.66,67.3,52.63,46.0
2019-09-05 07:00:00,42.620000000000005,66.19999999999999,52.73,44.0
2019-09-05 07:15:00,35.855000000000004,58.349999999999994,45.81,41.0
2019-09-05 07:30:00,33.65,55.7,43.15,40.0
2019-09-05 07:45:00,35.185,57.55,44.44,51.0
2019-09-05 08:00:00,34.81,57.150000000000006,44.6,48.0
2019-09-05 08:15:00,33.67,55.8,43.09,55.9
2019-09-05 08:30:00,31.72,53.4,40.91,41.0
2019-09-05 08:45:00,30.395000000000003,51.75,39.11,41.0
2019-09-05 09:00:00,28.52,49.4,36.61,40.0
2019-09-05 09:15:00,28.11,48.9,36.58,40.0
2019-09-05 09:30:00,26.66,47.1,34.73,38.0
2019-09-05 09:45:00,24.59,44.4,32.93,37.0
2019-09-05 10:00:00,24.44,44.2,31.47,36.0
2019-09-05 10:15:00,24.12,43.8,31.42,39.0
2019-09-05 10:30:00,21.16,39.9,28.34,34.0
2019-09-05 10:45:00,22.5,41.7,29.060000000000002,36.0
2019-09-05 11:00:00,22.369999999999997,41.5,29.035,39.0
2019-09-05 11:15:00,24.14,43.8,30.66,39.0
2019-09-05 11:30:00,23.95,43.6,30.83,39.0
2019-09-05 11:45:00,19.39,37.6,26.01,38.0
2019-09-05 12:00:00,18.67,36.6,25.57,34.0
2019-09-05 12:15:00,16.01,33.0,22.125,33.0
2019-09-05 12:30:00,14.275,30.549999999999997,19.19,30.0
2019-09-05 12:45:00,15.754999999999999,32.6,20.78,33.0
2019-09-05 13:00:00,13.99,30.1,19.63,30.0
2019-09-05 13:15:00,11.67,26.9,15.76,29.0
2019-09-05 13:30:00,12.12,27.5,16.74,29.0
2019-09-05 13:45:00,11.1,26.0,15.445,25.0
2019-09-05 14:00:00,10.86,25.7,15.239999999999998,28.0
2019-09-05 14:15:00,11.68,26.9,15.86,27.0
2019-09-05 14:30:00,12.23,27.7,16.47,29.0
2019-09-05 14:45:00,13.035,28.75,17.57,31.0
2019-09-05 15:00:00,12.254999999999999,27.7,16.89,29.0
