day,bins,r_dc1100_dc1700,r_dc1100_airvisual,r_dc1700_airvisual,min_r,low_pair_count,low_pairs,flagged,abnormal_low_r
2019-11-16,24,0.9905520923954488,0.982790024400078,0.9901414034412468,0.982790024400078,0,,False,False
2019-11-17,24,0.9919991904302969,0.8839070552703501,0.8727927023543167,0.8727927023543167,0,,False,False
2019-11-18,24,0.9908690491797313,0.8134621581693366,0.797948669355386,0.797948669355386,0,,False,False
2019-11-19,24,0.9968483323047552,0.8063625798007448,0.8273342210561542,0.8063625798007448,0,,False,False
2019-11-20,24,0.9623627045169836,0.7574632232228935,0.8300894338050927,0.7574632232228935,0,,False,False
2019-11-21,24,0.9943864675680412,0.7013942774668578,0.7432034931168671,0.7013942774668578,0,,False,False
2019-11-22,24,0.992638487844917,0.5225039044361409,0.5082563607383014,0.5082563607383014,1,r_dc1700_airvisual,False,False
2019-11-23,24,0.9978062585856814,0.8804487484217695,0.8821891623495834,0.8804487484217695,0,,False,False
2019-11-24,24,0.9930011581511048,0.973865072010866,0.9687513717556918,0.9687513717556918,0,,False,False
2019-11-25,24,0.9619808221738989,0.6399887947124193,0.5772369564150652,0.5772369564150652,0,,False,False
2019-11-26,24,0.9978037402743012,0.9401155871907961,0.9381705541689207,0.9381705541689207,0,,False,False
2019-11-27,24,0.997551484088668,0.9043028877275168,0.8978726022900263,0.8978726022900263,0,,False,False
2019-11-28,24,0.9867928783592486,0.9100820255363399,0.9431031540720528,0.9100820255363399,0,,False,False
2019-11-29,24,0.9486169076007132,0.7692475241589636,0.6812357206263183,0.6812357206263183,0,,False,False
2019-11-30,24,0.9938972240139107,0.8243016233749575,0.8374955033439747,0.8243016233749575,0,,False,False
2019-12-01,24,0.9539193394933694,0.9576315767509043,0.9396440530639573,0.9396440530639573,0,,False,False
2019-12-02,24,0.9965960913627284,0.9435546974562656,0.9526682610093217,0.9435546974562656,0,,False,False
2019-12-03,24,0.9827354800816526,0.8891172485767538,0.9385853718173397,0.8891172485767538,0,,False,False
2019-12-04,24,0.9805153534958284,0.8785885989042247,0.8376378319541649,0.8376378319541649,0,,False,False
2019-12-05,24,0.9891449789872773,0.681405529765848,0.624516429444511,0.624516429444511,0,,False,False
2019-12-06,24,0.9911765347677952,0.9074994506972159,0.8972994301769005,0.8972994301769005,0,,False,False
2019-12-07,24,0.9840009746200123,0.8090456267350664,0.8346847265523487,0.8090456267350664,0,,False,False
2019-12-08,24,0.9890664357428264,0.8816150546035915,0.9208486145680198,0.8816150546035915,0,,False,False
2019-12-09,24,0.9884577913202923,0.8853056373719342,0.8984221266133955,0.8853056373719342,0,,False,False
2019-12-10,24,0.9936605247723234,0.921638573490512,0.9309936981380905,0.921638573490512,0,,False,False
2019-12-11,24,0.99473873854284,0.9445132539692466,0.946608111208961,0.9445132539692466,0,,False,False
2019-12-12,23,0.9975540973401879,0.8610713903529743,0.8662944303768557,0.8610713903529743,0,,False,False
2019-12-14,23,0.9876928077447413,0.8349066733294167,0.870942709686891,0.8349066733294167,0,,False,False
2019-12-15,23,0.987620972069269,0.42933973608713055,0.4931346886680878,0.42933973608713055,1,r_dc1700_airvisual,False,False
2019-12-16,24,0.9719038825873771,0.9212984353179565,0.9146621113687217,0.9146621113687217,0,,False,False
2019-12-17,24,0.981692124761841,0.9129162797857582,0.8738742352785651,0.8738742352785651,0,,False,False
2019-12-18,24,0.988404786936524,0.9553398730137727,0.9393247172589386,0.9393247172589386,0,,False,False
2019-12-19,24,0.9676270468803857,0.7091293835298685,0.7942768037614488,0.7091293835298685,0,,False,False
2019-12-20,24,0.89169994135691,0.8673244873892985,0.7296651352347326,0.7296651352347326,0,,False,False
2019-12-21,24,0.963316846541592,0.5805635571173497,0.6018246811698147,0.5805635571173497,0,,False,False
2019-12-22,24,0.9953836847848129,0.9339856315165737,0.9470727733306716,0.9339856315165737,0,,False,False
2019-12-23,24,0.971897071010798,0.9642458853809805,0.98666803746989,0.9642458853809805,0,,False,False
2019-12-24,24,0.9305322393327027,0.8546299570807288,0.8347823817628585,0.8347823817628585,0,,False,False
2019-12-25,24,0.9898030053708203,0.9754200462445174,0.9787942483613452,0.9754200462445174,0,,False,False
2019-12-26,24,0.988368617572905,0.9567350101629903,0.9541910282630603,0.9541910282630603,0,,False,False
2019-12-27,24,0.9812555523346632,0.9076885021479285,0.9456268942406763,0.9076885021479285,0,,False,False
2019-12-28,24,0.9856067890268727,0.9787330532840048,0.9914825124791308,0.9787330532840048,0,,False,False
2019-12-29,24,0.7928024472681459,0.5398829487503812,0.8112501951354041,0.5398829487503812,0,,False,False
2019-12-30,24,0.9285939246361229,0.9207619405220804,0.9790922278660292,0.9207619405220804,0,,False,False
2019-12-31,20,0.9799884131926465,0.9460920722363818,0.9514696316587476,0.9460920722363818,0,,False,False
2020-01-01,24,0.9914694480677532,0.9385002343628126,0.9600304020104883,0.9385002343628126,0,,False,False
2020-01-02,24,0.9506431972762958,0.829528636087258,0.902010922195031,0.829528636087258,0,,False,False
2020-01-03,24,0.9660433804543117,0.8332918656111933,0.8843356808074946,0.8332918656111933,0,,False,False
2020-01-04,24,0.9476864020051733,0.8910355553772902,0.9331666941916467,0.8910355553772902,0,,False,False
2020-01-05,24,0.9293099163712554,0.8262037331197258,0.7764570256429618,0.7764570256429618,0,,False,False
2020-01-06,24,0.9751038062988336,0.9556015883818751,0.9247672499956217,0.9247672499956217,0,,False,False
2020-01-07,24,0.9834789662055252,0.8174414702083715,0.8888946134299002,0.8174414702083715,0,,False,False
2020-01-09,18,0.9884518391416103,0.9152455042844895,0.9345835634507378,0.9152455042844895,0,,False,False
2020-01-10,24,0.9945646484591875,0.9591443546678637,0.9539701349578962,0.9539701349578962,0,,False,False
2020-01-11,24,0.9878033109077772,0.9894117614379668,0.9864072835921399,0.9864072835921399,0,,False,False
2020-01-12,20,0.666315305340473,0.47180475967166,0.9681708626303382,0.47180475967166,1,r_dc1100_dc1700,False,False
2020-01-13,23,0.6863382244694503,0.7956261718401102,0.8862778711236399,0.6863382244694503,1,r_dc1100_dc1700,False,False
2020-01-14,24,0.9473314916563746,0.911103134032965,0.931200131723372,0.911103134032965,0,,False,False
2020-01-15,24,0.9858623661250924,0.9360232142433903,0.9615740220687784,0.9360232142433903,0,,False,False
2020-01-16,24,0.9479552530292338,0.6368679689242478,0.7962183972580259,0.6368679689242478,0,,False,False
2020-01-17,24,0.9622363734888341,0.2608520478392593,0.4024895446682779,0.2608520478392593,2,r_dc1100_airvisual;r_dc1700_airvisual,True,False
2020-01-18,21,0.9881879271155325,0.9192364127578762,0.9531773226945218,0.9192364127578762,0,,False,False
2020-01-20,18,0.9923593295961337,0.93642784361607,0.9283017657743509,0.9283017657743509,0,,False,False
2020-01-21,24,0.9634720113036003,0.9493569171517464,0.9552708153089025,0.9493569171517464,0,,False,False
2020-01-22,23,0.9810895813704531,0.857539364269053,0.8941790933544127,0.857539364269053,0,,False,False
2020-01-23,24,0.9713203471527397,0.8830510720314346,0.9248399990466456,0.8830510720314346,0,,False,False
2020-01-24,24,0.9834147157714698,0.8842224350585608,0.9090669435252249,0.8842224350585608,0,,False,False
2020-01-25,24,0.9916209109561036,0.9560313785851953,0.9586413048518941,0.9560313785851953,0,,False,False
2020-01-26,24,0.9951960389491485,0.9623916454507229,0.9579396190220166,0.9579396190220166,0,,False,False
2020-01-27,24,0.9968537455591259,0.9607529735012287,0.9570504213314219,0.9570504213314219,0,,False,False
2020-01-28,24,0.9809978514329366,0.8658446431050498,0.8805333523628809,0.8658446431050498,0,,False,False
2020-01-29,24,0.9649815890403192,0.8477175232267915,0.8120348534098871,0.8120348534098871,0,,False,False
2020-01-30,24,0.7238095504941157,0.6858165350304792,0.8577527920471462,0.6858165350304792,0,,False,False
2020-01-31,24,0.9746730271741092,0.4738720970028348,0.5132475691917436,0.4738720970028348,1,r_dc1700_airvisual,False,False
2020-02-01,24,0.9962225371248833,0.9223486687106015,0.9220603742041843,0.9220603742041843,0,,False,False
2020-02-02,24,0.9811090638956322,0.9288621084410517,0.937183442855636,0.9288621084410517,0,,False,False
2020-02-03,24,0.9680311573799852,0.9726849020733379,0.9833183226324782,0.9680311573799852,0,,False,False
2020-02-04,24,0.9768972709624039,0.9327163648409709,0.8913103815459428,0.8913103815459428,0,,False,False
2020-02-05,24,0.9899200646558668,0.9624451277702332,0.9700762803593859,0.9624451277702332,0,,False,False
2020-02-06,24,0.9453421247176613,0.7647032357126761,0.904735610371539,0.7647032357126761,0,,False,False
2020-02-07,24,0.9591970052938971,0.9314909206355967,0.9633162010659633,0.9314909206355967,0,,False,False
2020-02-08,24,0.8827416232125613,0.7262690986721755,0.955185690210331,0.7262690986721755,0,,False,False
2020-02-09,24,0.9797971049845301,0.877731127073109,0.8979988802393492,0.877731127073109,0,,False,False
2020-02-10,24,0.9899256568473968,0.9801836747976498,0.9799512540966034,0.9799512540966034,0,,False,False
2020-02-11,24,0.8857327730883219,0.7301725398035229,0.9134606772968372,0.7301725398035229,0,,False,False
2020-02-12,24,0.9703765849291093,0.9032760673276483,0.9057488636598703,0.9032760673276483,0,,False,False
2020-02-13,24,0.936520640674707,0.8787559089337744,0.9151135410006094,0.8787559089337744,0,,False,False
2020-02-14,24,0.9835101520678329,0.8170626997038224,0.8410979761691615,0.8170626997038224,0,,False,False
2020-02-15,24,0.9886356410750321,0.2228451791778046,0.2739586416991758,0.2228451791778046,2,r_dc1100_airvisual;r_dc1700_airvisual,True,False
2020-02-16,24,0.9945804082721873,0.9803125063228456,0.9797453718617993,0.9797453718617993,0,,False,False
2020-02-17,24,0.9976739153408581,0.889470498721979,0.9038866155912468,0.889470498721979,0,,False,False
2020-02-18,24,0.985664376520351,0.6580511819050923,0.7201829500727555,0.6580511819050923,0,,False,False
2020-02-19,24,0.9954867490701473,0.9066846731010648,0.9125667289166385,0.9066846731010648,0,,False,False
2020-02-20,24,0.9917246701877487,0.9768427896996073,0.9873751953297895,0.9768427896996073,0,,False,False
2020-02-21,24,0.947607822949834,0.8567047051405028,0.9431185325262184,0.8567047051405028,0,,False,False
2020-02-22,24,0.9248955001380218,0.8765009395885948,0.7305810157875264,0.7305810157875264,0,,False,False
2020-02-23,24,0.9916750617188379,0.970621751740302,0.9822831284951021,0.970621751740302,0,,False,False
